seqnames,start,end
chr12,101209599,101209700
chr12,101642399,101642800
chr12,101878299,101878400
chr12,101902899,101903000
chr12,101945499,101945600
chr12,102666099,102666200
chr12,102824399,102824500
chr12,102917099,102917800
chr12,102950499,102951400
chr12,102958599,102958900
chr12,102959399,102959800
chr12,102961199,102961700
chr12,102962099,102962400
chr12,102964799,102965900
chr12,102966799,102966900
chr12,103043899,103044200
chr12,103302099,103302700
chr12,103494699,103494800
chr12,103495699,103496100
chr12,103571399,103571700
chr12,103841499,103842000
chr12,104050099,104050200
chr12,104215599,104216400
chr12,104303799,104303900
chr12,104372099,104372400
chr12,104393899,104394000
chr12,104458099,104459500
chr12,104481199,104481400
chr12,104485899,104486000
chr12,104494599,104494700
chr12,104498699,104498800
chr12,104506799,104506900
chr12,104598999,104599100
chr12,104607599,104607700
chr12,104623599,104623700
chr12,104644199,104644300
chr12,104671099,104671600
chr12,104682799,104682900
chr12,104720099,104721100
chr12,104740799,104740900
chr12,105083599,105084000
chr12,105109599,105109800
chr12,105223099,105223300
chr12,105562199,105562600
chr12,105934299,105934400
chr12,105993899,105994000
chr12,106137999,106138400
chr12,106139599,106140200
chr12,106248799,106249200
chr12,106580599,106581000
chr12,106582299,106583100
chr12,106584599,106586500
chr12,106587399,106587900
chr12,106594499,106594800
chr12,106903399,106903500
chr12,107328799,107329000
chr12,107374099,107374200
chr12,107400799,107401000
chr12,107723199,107723300
chr12,107775099,107775900
chr12,107843199,107845200
chr12,107912799,107913000
chr12,108195899,108196000
chr12,108247999,108248100
chr12,108422399,108422500
chr12,108609499,108610000
chr12,108628899,108629200
chr12,108629999,108630200
chr12,108633699,108633900
chr12,108635199,108635300
chr12,108730499,108730600
chr12,108768499,108769000
chr12,108820399,108820900
chr12,108822199,108822300
chr12,108826399,108827400
chr12,108838299,108838600
chr12,108839999,108840200
chr12,108840799,108840900
chr12,108845599,108845700
chr12,108854599,108854700
chr12,108858199,108858700
chr12,109111299,109111400
chr12,109170399,109170500
chr12,109248899,109249000
chr12,109249599,109249700
chr12,109273699,109273800
chr12,109276999,109277200
chr12,109291699,109292000
chr12,109308999,109309100
chr12,109350499,109350600
chr12,109358499,109358600
chr12,109595499,109595700
chr12,109603899,109604000
chr12,109712199,109712500
chr12,109718499,109718800
chr12,109723499,109723600
chr12,109734199,109734600
chr12,109736599,109736800
chr12,109739999,109740400
chr12,109762499,109762600
chr12,109828099,109828300
chr12,109944999,109945300
chr12,109947199,109947400
chr12,110011399,110011500
chr12,110040099,110040400
chr12,110257099,110257200
chr12,110350099,110350400
chr12,110366899,110367100
chr12,110456199,110456300
chr12,110512899,110513000
chr12,110638599,110638700
chr12,110647799,110647900
chr12,110661399,110661800
chr12,110688699,110690000
chr12,110694699,110694900
chr12,110698799,110698900
chr12,110846699,110846800
chr12,110980299,110980400
chr12,111076899,111077300
chr12,111112399,111112500
chr12,111154499,111154600
chr12,111166799,111166900
chr12,111170799,111171000
chr12,111180899,111181700
chr12,111202299,111202400
chr12,111393899,111394000
chr12,111397699,111397800
chr12,111404499,111404600
chr12,111404999,111405300
chr12,111406499,111407600
chr12,111409299,111410900
chr12,111412399,111412500
chr12,111424299,111424400
chr12,111425999,111426100
chr12,111427099,111427500
chr12,111428299,111430500
chr12,111430999,111431200
chr12,111434999,111435900
chr12,111438999,111439100
chr12,111445299,111445400
chr12,111448599,111448700
chr12,111759299,111759400
chr12,111766899,111767700
chr12,112002399,112002500
chr12,112120099,112120200
chr12,112315199,112315300
chr12,112420299,112420400
chr12,112555599,112555700
chr12,112575199,112575400
chr12,112609799,112609900
chr12,112616299,112616400
chr12,112691299,112691400
chr12,112694099,112694200
chr12,112788899,112789000
chr12,112818099,112818200
chr12,112869899,112870000
chr12,112978699,112978800
chr12,113070399,113070500
chr12,113077599,113077800
chr12,113087199,113087300
chr12,113103899,113104200
chr12,113105099,113105200
chr12,113142199,113142300
chr12,113142799,113142900
chr12,113207499,113207600
chr12,113232999,113233800
chr12,113332999,113333100
chr12,113463299,113464600
chr12,113467299,113467800
chr12,113468299,113468500
chr12,113471299,113471900
chr12,113472399,113472900
chr12,113475799,113476700
chr12,113478499,113479000
chr12,113479599,113480100
chr12,113591599,113592000
chr12,113649299,113649600
chr12,113676199,113676300
chr12,113724899,113725400
chr12,113854299,113854400
chr12,113858299,113858400
chr12,113863099,113863400
chr12,114056499,114056600
chr12,114395899,114396500
chr12,114398599,114398900
chr12,114399599,114401100
chr12,114402999,114404200
chr12,114404599,114405700
chr12,114406299,114406600
chr12,114407299,114407400
chr12,114407899,114409900
chr12,114411099,114411300
chr12,114412199,114412300
chr12,114412899,114413100
chr12,114414199,114414600
chr12,114439299,114439700
chr12,114440299,114441300
chr12,114443799,114444300
chr12,114444699,114445300
chr12,114447399,114447600
chr12,114448299,114448900
chr12,114479899,114480200
chr12,114649899,114650000
chr12,114674199,114674500
chr12,114685399,114687400
chr12,114691599,114691900
chr12,114696499,114698600
chr12,114699199,114700900
chr12,114702699,114702900
chr12,114735099,114736400
chr12,115002599,115002800
chr12,115079199,115079300
chr12,115174999,115175100
chr12,115213999,115214100
chr12,115504599,115504700
chr12,115583799,115584000
chr12,115598999,115599500
chr12,115606099,115606300
chr12,115623899,115624300
chr12,116238799,116238900
chr12,116278599,116278900
chr12,116282699,116282900
chr12,116302799,116302900
chr12,116313399,116313500
chr12,116318199,116318400
chr12,116355199,116355300
chr12,116359999,116360100
chr12,116361399,116361600
chr12,116385999,116386100
chr12,116393399,116393600
chr12,116443999,116444600
chr12,116491499,116491600
chr12,116508299,116509000
chr12,116525599,116525700
chr12,116537499,116537600
chr12,116547599,116547700
chr12,116548199,116548300
chr12,116558899,116559500
chr12,116560299,116560500
chr12,116594299,116594600
chr12,116634699,116634800
chr12,116635399,116635600
chr12,116665699,116666000
chr12,116693699,116693800
chr12,116695199,116695300
chr12,116876499,116876600
chr12,116878499,116878900
chr12,116881999,116882500
chr12,117032799,117033400
chr12,117039899,117040400
chr12,117044999,117045600
chr12,117054799,117054900
chr12,117063199,117063700
chr12,117069199,117069500
chr12,117069899,117070000
chr12,117096399,117096500
chr12,117111899,117112000
chr12,117134099,117134300
chr12,117142799,117143500
chr12,117294399,117294500
chr12,117359099,117359800
chr12,117360199,117360300
chr12,117738399,117738500
chr12,117875899,117876300
chr12,117901699,117901800
chr12,117967699,117967800
chr12,118338499,118338600
chr12,118346999,118347100
chr12,118356299,118356400
chr12,118774399,118774600
chr12,118981899,118982000
chr12,119038499,119038600
chr12,119153999,119154200
chr12,119179499,119179600
chr12,119274599,119274800
chr12,119411399,119411500
chr12,119593999,119595500
chr12,119669799,119669900
chr12,119673999,119674100
chr12,119675599,119675700
chr12,119676199,119676300
chr12,119710999,119711200
chr12,120102699,120102800
chr12,120110799,120111000
chr12,120224599,120224800
chr12,120225499,120225600
chr12,120233099,120233200
chr12,120237899,120238100
chr12,120252199,120252300
chr12,120252799,120252900
chr12,120351099,120351200
chr12,120361499,120362000
chr12,120367899,120368200
chr12,120371299,120371400
chr12,120388899,120389300
chr12,120401999,120402100
chr12,120600899,120601100
chr12,120640299,120640400
chr12,120872499,120872600
chr12,120901499,120901600
chr12,120978299,120978400
chr12,121177199,121177300
chr12,121224699,121224800
chr12,121240599,121241000
chr12,121277099,121277200
chr12,121278499,121278700
chr12,121306499,121306600
chr12,121325799,121326000
chr12,121374699,121374800
chr12,121425199,121425300
chr12,121433199,121433400
chr12,121450499,121451100
chr12,121465899,121466000
chr12,121491199,121491300
chr12,121536299,121536600
chr12,121538399,121538500
chr12,121578699,121579200
chr12,121581099,121581400
chr12,121581799,121582100
chr12,121582599,121582800
chr12,121589999,121590600
chr12,121603099,121603200
chr12,121627699,121628100
chr12,121628899,121629300
chr12,121633099,121633200
chr12,121634799,121635100
chr12,121649699,121649800
chr12,121650299,121650600
chr12,121658799,121659600
chr12,121660099,121660200
chr12,121672099,121672200
chr12,121749099,121749200
chr12,121753999,121755000
chr12,121756999,121757100
chr12,121769899,121770100
chr12,121778999,121779100
chr12,121781899,121782000
chr12,121782399,121782500
chr12,121789199,121791000
chr12,121791999,121792100
chr12,121792599,121793600
chr12,121797199,121797300
chr12,121797699,121797800
chr12,121855799,121855900
chr12,121876399,121876600
chr12,121968899,121969100
chr12,121980899,121981000
chr12,121983599,121984100
chr12,121992099,121992300
chr12,122004299,122005000
chr12,122029099,122029200
chr12,122049999,122050100
chr12,122071999,122072100
chr12,122073099,122073200
chr12,122078099,122078200
chr12,122083399,122083500
chr12,122084299,122084400
chr12,122084799,122085500
chr12,122104899,122105000
chr12,122105499,122105800
chr12,122110899,122111000
chr12,122161899,122162000
chr12,122183299,122183700
chr12,122184599,122184900
chr12,122204399,122204500
chr12,122276399,122276500
chr12,122280099,122280200
chr12,122423199,122423400
chr12,122464899,122465000
chr12,122592999,122593100
chr12,122647199,122647300
chr12,122650699,122650800
chr12,122749099,122749200
chr12,122813299,122813400
chr12,122883199,122883400
chr12,122943299,122943600
chr12,122946999,122947800
chr12,122963199,122963300
chr12,122984099,122984200
chr12,122984599,122985300
chr12,122986699,122986800
chr12,123034099,123034600
chr12,123064499,123064600
chr12,123075799,123075900
chr12,123105599,123105700
chr12,123142599,123142800
chr12,123150199,123150400
chr12,123223399,123223500
chr12,123267999,123269700
chr12,123352299,123352400
chr12,123397199,123397300
chr12,123431499,123431800
chr12,123432699,123432800
chr12,123433199,123433300
chr12,123434399,123434600
chr12,123435099,123435200
chr12,123435999,123436200
chr12,123448199,123448500
chr12,123483999,123484200
chr12,123509499,123509700
chr12,123737099,123737300
chr12,123742499,123743200
chr12,123745399,123745800
chr12,123748299,123748400
chr12,123761799,123762700
chr12,123767699,123767800
chr12,123857099,123857200
chr12,123901199,123901400
chr12,123921299,123921400
chr12,123928399,123928500
chr12,123938299,123938400
chr12,123941599,123941800
chr12,124006299,124006400
chr12,124040399,124040600
chr12,124053899,124054200
chr12,124085599,124085700
chr12,124111299,124111400
chr12,124176499,124176600
chr12,124231899,124232100
chr12,124259699,124259900
chr12,124278499,124278800
chr12,124289299,124289400
chr12,124294799,124295100
chr12,124295899,124296700
chr12,124348399,124348500
chr12,124359899,124360400
chr12,124368099,124368200
chr12,124369399,124369900
chr12,124379899,124380800
chr12,124387499,124388400
chr12,124390799,124392500
chr12,124397099,124397200
chr12,124424299,124424400
chr12,124432199,124433200
chr12,124453099,124454200
chr12,124454899,124455000
chr12,124456699,124458100
chr12,124465999,124466700
chr12,124493099,124493200
chr12,124494299,124494600
chr12,124497999,124498900
chr12,124501399,124501500
chr12,124504699,124504800
chr12,124517099,124517300
chr12,124521199,124521300
chr12,124531299,124531500
chr12,124545599,124546200
chr12,124548899,124549000
chr12,124551299,124551500
chr12,124552499,124552600
chr12,124554499,124554900
chr12,124561199,124561700
chr12,124562599,124562700
chr12,124568799,124569000
chr12,124581599,124582200
chr12,124589099,124589200
chr12,124592499,124593100
chr12,124603099,124603300
chr12,124605599,124606400
chr12,124610299,124610400
chr12,124616699,124617200
chr12,124626199,124626600
chr12,124637799,124637900
chr12,124646299,124646800
chr12,124653299,124653800
chr12,124669499,124669700
chr12,124676099,124676200
chr12,124679499,124679600
chr12,124681399,124681800
chr12,124686099,124686200
chr12,124687899,124688200
chr12,124703999,124704100
chr12,124713799,124714000
chr12,124720499,124720600
chr12,124727199,124727600
chr12,124734299,124734700
chr12,124740999,124741100
chr12,124755299,124756000
chr12,124760299,124760600
chr12,124852299,124852700
chr12,124853999,124854100
chr12,124856699,124856800
chr12,124868999,124869700
chr12,124874699,124874800
chr12,124879999,124880500
chr12,124881299,124881600
chr12,124884899,124885000
chr12,124898499,124898600
chr12,124928599,124928700
chr12,124995299,124995500
chr12,125021599,125021800
chr12,125049499,125049600
chr12,125098899,125099000
chr12,125185399,125185700
chr12,125206899,125207000
chr12,125259599,125259700
chr12,125288299,125288400
chr12,125299999,125300100
chr12,125359999,125360100
chr12,125384699,125384800
chr12,125514999,125515100
chr12,125773199,125773300
chr12,125861699,125861800
chr12,125974899,125975000
chr12,126190899,126191700
chr12,126726499,126727100
chr12,126727699,126728000
chr12,126818899,126819000
chr12,126881299,126881400
chr12,126900499,126900800
chr12,127013599,127013700
chr12,127146099,127146200
chr12,127154199,127154300
chr12,127166099,127166300
chr12,127213299,127213400
chr12,127271899,127272000
chr12,127280699,127280900
chr12,127296299,127296400
chr12,127411999,127412100
chr12,127426199,127426300
chr12,127455699,127456300
chr12,127495399,127495500
chr12,127507199,127507300
chr12,127540299,127540400
chr12,127610599,127610700
chr12,127632499,127632600
chr12,127659399,127659500
chr12,127718699,127718800
chr12,127828799,127828900
chr12,127838799,127838900
chr12,128028999,128029100
chr12,128059699,128059800
chr12,128081199,128081300
chr12,128122899,128123000
chr12,128160299,128160400
chr12,128160999,128161100
chr12,128230899,128231000
chr12,128246899,128247000
chr12,128266499,128268700
chr12,128306199,128306500
chr12,128311999,128312100
chr12,128315899,128316000
chr12,128329899,128330000
chr12,128415299,128415400
chr12,128425999,128426100
chr12,128444899,128445000
chr12,128448299,128448400
chr12,128457399,128457500
chr12,128491399,128491500
chr12,128510799,128510900
chr12,128539299,128539600
chr12,128622599,128622700
chr12,128629699,128629800
chr12,128646999,128647100
chr12,128689399,128689500
chr12,128689899,128690100
chr12,128748699,128748800
chr12,128763899,128764000
chr12,128794699,128794800
chr12,128814999,128815100
chr12,128817499,128817600
chr12,128830599,128830800
chr12,128839899,128840000
chr12,128853299,128854100
chr12,128864199,128864300
chr12,128942899,128943000
chr12,129028799,129028900
chr12,129537899,129538000
chr12,129902599,129904700
chr12,129930199,129930300
chr12,130006999,130007100
chr12,130007899,130008100
chr12,130008999,130009100
chr12,130010099,130010200
chr12,130059399,130059500
chr12,130106699,130106900
chr12,130155599,130155700
chr12,130161399,130161500
chr12,130162099,130164500
chr12,130198299,130198400
chr12,130268499,130268600
chr12,130282799,130282900
chr12,130357399,130357500
chr12,130424599,130424700
chr12,130429499,130429600
chr12,130435999,130436100
chr12,130457199,130457300
chr12,130465099,130465200
chr12,130474799,130474900
chr12,130506599,130506700
chr12,130572799,130572900
chr12,130607399,130607500
chr12,130647199,130647300
chr12,130658399,130658800
chr12,130775899,130776300
chr12,130835099,130835200
chr12,130970699,130970800
chr12,130987099,130987200
chr12,131034299,131034400
chr12,131034799,131034900
chr12,131035299,131035500
chr12,131041399,131041500
chr12,131044299,131044400
chr12,131052299,131052400
chr12,131087499,131087600
chr12,131097399,131097600
chr12,131105099,131105200
chr12,131164699,131164800
chr12,131197699,131197800
chr12,131203699,131203900
chr12,131204299,131204400
chr12,131205199,131205300
chr12,131207499,131207600
chr12,131207999,131208100
chr12,131222299,131222500
chr12,131224399,131224500
chr12,131244499,131244600
chr12,131251399,131251900
chr12,131255199,131255300
chr12,131261899,131262000
chr12,131273899,131274000
chr12,131276999,131277400
chr12,131278899,131279400
chr12,131280299,131280500
chr12,131281099,131281200
chr12,131282799,131282900
chr12,131288399,131288800
chr12,131289399,131289500
chr12,131293099,131293200
chr12,131329599,131329700
chr12,131345799,131345900
chr12,131366099,131366200
chr12,131367699,131367800
chr12,131376099,131376200
chr12,131378999,131379100
chr12,131379999,131380300
chr12,131381599,131381700
chr12,131382299,131382400
chr12,131384599,131384700
chr12,131385499,131386000
chr12,131386799,131386900
chr12,131391599,131391700
chr12,131408099,131408200
chr12,131413599,131413700
chr12,131420399,131420700
chr12,131421399,131421900
chr12,131428499,131429000
chr12,131444099,131444200
chr12,131447699,131447800
chr12,131459799,131459900
